Case,No,Task,CC1,GN1,NS1,BU1,FA1,LD1,BZ1,FC1,FP1,RP1,PP1,KA1,SC1,TS1,NV1,MA1,LB1,AF1,HU1,Price1,CC2,GN2,NS2,BU2,FA2,LD2,BZ2,FC2,FP2,RP2,PP2,KA2,SC2,TS2,NV2,MA2,LB2,AF2,HU2,Price2,CC3,GN3,NS3,BU3,FA3,LD3,BZ3,FC3,FP3,RP3,PP3,KA3,SC3,TS3,NV3,MA3,LB3,AF3,HU3,Price3,CC4,GN4,NS4,BU4,FA4,LD4,BZ4,FC4,FP4,RP4,PP4,KA4,SC4,TS4,NV4,MA4,LB4,AF4,HU4,Price4,Ch1,Ch2,Ch3,Ch4,segment,segmentind,year,yearind,miles,milesind,milesa,night,nightind,nighta,gender,genderind,age,ageind,agea,educ,educind,region,regionind,Urb,Urbind,income,incomeind,incomea,Choice
479,9099,17,1,1,0,0,1,1,0,1,0,0,0,2,0,1,0,0,0,2,1,11,3,1,0,0,1,2,0,2,0,0,0,1,0,2,0,0,0,3,1,7,3,2,0,0,2,2,0,2,0,0,0,1,0,3,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch4
479,9100,18,3,1,4,2,2,0,0,0,0,2,0,0,3,0,2,2,0,0,0,4,3,1,1,3,1,0,0,0,0,1,0,0,1,0,2,2,0,0,0,4,2,1,2,4,2,0,0,0,0,1,0,0,1,0,2,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch4
479,9101,19,0,0,0,0,0,3,1,0,1,0,2,2,0,3,0,0,2,1,2,12,0,0,0,0,0,3,1,0,1,0,2,1,0,1,0,0,4,1,2,3,0,0,0,0,0,1,1,0,2,0,1,2,0,2,0,0,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Utility,4,2003,4,Under 50 Miles,1,50,21% To 30%,3,25,Female,1,50 To 59,4,53,High School,3,SE,3,Urban/City,3,"Under $29,999",1,20000,Ch3
480,9102,1,2,2,1,0,1,0,0,0,4,2,0,1,4,0,0,3,0,0,0,11,1,2,2,0,1,0,0,0,1,1,0,1,2,0,0,1,0,0,0,4,1,1,1,0,2,0,0,0,4,1,0,2,3,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch3
480,9103,2,0,0,0,2,0,2,3,1,0,0,2,0,0,1,3,0,0,3,2,8,0,0,0,5,0,2,3,2,0,0,1,0,0,3,1,0,0,2,1,6,0,0,0,2,0,3,2,1,0,0,1,0,0,1,2,0,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch4
480,9104,3,3,0,3,4,2,0,1,0,0,2,0,0,0,1,0,0,1,2,0,11,3,0,5,3,2,0,2,0,0,1,0,0,0,1,0,0,2,3,0,6,1,0,4,2,1,0,2,0,0,2,0,0,0,2,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch4
480,9105,4,0,1,0,0,0,3,0,0,4,0,3,0,1,0,3,3,4,0,1,8,0,2,0,0,0,2,0,0,1,0,3,0,1,0,3,3,2,0,2,8,0,1,0,0,0,2,0,0,1,0,2,0,4,0,2,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch3
480,9106,5,0,1,0,4,2,0,0,2,2,0,0,2,0,0,0,0,3,3,2,2,0,1,0,1,1,0,0,2,3,0,0,2,0,0,0,0,3,1,2,8,0,1,0,5,1,0,0,2,2,0,0,2,0,0,0,0,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch4
480,9107,6,0,0,4,0,0,2,0,2,0,1,1,1,0,2,1,3,0,0,0,9,0,0,3,0,0,3,0,2,0,2,2,2,0,1,2,3,0,0,0,8,0,0,4,0,0,1,0,1,0,2,2,2,0,1,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch3
480,9108,7,1,2,0,0,0,3,3,1,0,0,0,0,2,2,0,3,0,1,0,10,3,1,0,0,0,2,1,1,0,0,0,0,1,2,0,1,0,1,0,7,2,1,0,0,0,3,2,2,0,0,0,0,1,3,0,2,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch4
480,9109,8,0,0,1,5,0,0,2,0,0,2,1,1,4,0,0,0,1,0,1,5,0,0,2,3,0,0,3,0,0,2,2,2,3,0,0,0,4,0,1,11,0,0,4,5,0,0,1,0,0,2,1,1,4,0,0,0,4,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch4
480,9110,9,2,0,0,4,2,1,1,0,2,0,2,0,1,0,2,0,0,0,0,2,1,0,0,2,1,3,2,0,4,0,1,0,3,0,3,0,0,0,0,12,2,0,0,3,1,2,1,0,3,0,3,0,4,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch1
480,9111,10,0,2,2,0,2,0,0,2,2,0,0,1,0,1,3,0,4,0,0,12,0,1,3,0,1,0,0,1,3,0,0,2,0,3,2,0,1,0,0,9,0,2,4,0,2,0,0,1,4,0,0,1,0,3,2,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch4
480,9112,11,1,0,0,0,0,0,1,1,2,1,0,2,0,0,0,2,0,3,1,1,1,0,0,0,0,0,3,2,4,2,0,2,0,0,0,2,0,1,1,7,2,0,0,0,0,0,2,1,4,1,0,2,0,0,0,1,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch1
480,9113,12,0,0,0,2,1,0,0,0,0,0,0,0,2,3,2,1,4,1,2,6,0,0,0,3,1,0,0,0,0,0,0,0,1,3,1,3,1,3,1,4,0,0,0,3,2,0,0,0,0,0,0,0,2,2,3,3,3,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch2
480,9114,13,1,1,4,0,1,1,0,1,0,2,2,0,0,0,0,0,0,0,1,8,2,1,3,0,2,3,0,2,0,2,3,0,0,0,0,0,0,0,2,8,3,1,5,0,2,1,0,2,0,2,3,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch1
480,9115,14,3,2,0,5,0,0,2,0,0,0,1,2,0,1,0,2,1,0,0,1,3,2,0,4,0,0,2,0,0,0,2,1,0,3,0,4,1,0,0,3,1,1,0,5,0,0,1,0,0,0,2,2,0,3,0,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch1
480,9116,15,0,2,2,0,0,2,2,0,3,1,0,0,4,0,1,0,0,1,0,8,0,2,1,0,0,3,1,0,3,1,0,0,2,0,1,0,0,1,0,12,0,2,4,0,0,2,3,0,3,1,0,0,3,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch3
480,9117,16,1,0,0,0,0,2,0,0,3,2,0,1,3,1,0,0,2,0,2,1,3,0,0,0,0,2,0,0,2,2,0,2,2,2,0,0,4,0,2,4,2,0,0,0,0,3,0,0,4,2,0,2,4,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch3
480,9118,17,0,0,1,5,1,0,0,2,4,0,3,0,0,0,3,4,0,2,0,11,0,0,1,3,2,0,0,2,3,0,2,0,0,0,1,3,0,3,0,2,0,0,3,1,2,0,0,2,4,0,1,0,0,0,1,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch4
480,9119,18,0,0,4,2,2,1,2,0,0,0,0,2,0,0,1,2,0,0,1,6,0,0,1,3,2,1,1,0,0,0,0,2,0,0,1,2,0,0,2,4,0,0,2,3,1,1,1,0,0,0,0,2,0,0,3,2,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch1
480,9120,19,1,1,0,0,0,0,0,2,0,1,1,0,4,3,0,0,1,1,0,5,2,2,0,0,0,0,0,1,0,2,2,0,3,3,0,0,1,2,0,8,3,1,0,0,0,0,0,2,0,1,1,0,3,2,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2002,3,251 To 300 Miles,6,300,31% To 40%,4,33,Male,2,30 To 39,2,36,Some College (1-3 Years),5,W,5,Rural/Country,1,"$50,000 to $59,999",4,50000,Ch3
481,9121,1,0,1,4,0,1,3,0,0,0,1,3,1,4,0,0,0,0,2,0,6,0,2,3,0,1,1,0,0,0,2,2,1,3,0,0,0,0,2,0,3,0,2,3,0,1,3,0,0,0,2,2,2,4,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch2
481,9122,2,1,0,0,4,0,0,3,1,3,0,0,0,0,0,3,4,4,0,1,3,1,0,0,3,0,0,3,1,1,0,0,0,0,0,2,3,3,0,2,8,3,0,0,2,0,0,3,1,2,0,0,0,0,0,1,3,3,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch1
481,9123,3,0,2,1,4,1,3,0,0,1,1,0,0,0,3,0,0,0,0,1,11,0,2,5,5,1,1,0,0,4,1,0,0,0,2,0,0,0,0,2,1,0,2,2,3,2,2,0,0,1,2,0,0,0,3,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch2
481,9124,4,3,0,0,0,0,0,1,0,0,0,3,2,3,2,2,1,2,0,0,3,2,0,0,0,0,0,2,0,0,0,2,2,2,2,3,3,2,0,0,5,3,0,0,0,0,0,3,0,0,0,3,1,2,2,1,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch1
481,9125,5,1,0,0,3,0,2,0,1,0,1,1,0,0,0,2,0,0,2,1,9,3,0,0,3,0,2,0,1,0,2,1,0,0,0,3,0,0,1,2,4,2,0,0,1,0,3,0,1,0,1,1,0,0,0,3,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch1
481,9126,6,0,0,4,0,1,0,0,2,2,0,0,1,0,1,1,0,4,2,0,4,0,0,1,0,2,0,0,1,2,0,0,1,0,2,3,0,1,2,0,8,0,0,2,0,2,0,0,2,4,0,0,2,0,3,3,0,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch2
481,9127,7,1,2,4,0,0,3,3,0,2,0,0,0,2,3,0,4,0,0,0,3,2,2,4,0,0,1,1,0,1,0,0,0,1,3,0,4,0,0,0,7,2,1,3,0,0,3,2,0,4,0,0,0,2,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch2
481,9128,8,0,1,0,4,2,0,1,1,0,2,0,0,4,0,0,2,0,2,0,11,0,2,0,5,2,0,3,2,0,2,0,0,2,0,0,2,0,1,0,11,0,1,0,6,2,0,2,1,0,2,0,0,3,0,0,2,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch3
481,9129,9,0,0,0,0,2,0,0,0,1,2,3,1,1,0,0,3,3,0,2,2,0,0,0,0,1,0,0,0,4,2,3,1,4,0,0,3,4,0,1,2,0,0,0,0,1,0,0,0,3,1,3,2,1,0,0,2,2,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch2
481,9130,10,2,2,5,2,0,0,0,1,0,0,0,1,0,1,3,0,0,0,1,6,2,1,2,2,0,0,0,1,0,0,0,1,0,3,2,0,0,0,1,12,3,1,5,3,0,0,0,1,0,0,0,1,0,2,3,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch1
481,9131,11,0,0,0,0,1,1,3,0,0,0,1,0,0,1,0,1,2,1,1,11,0,0,0,0,2,2,1,0,0,0,3,0,0,1,0,3,1,3,2,10,0,0,0,0,1,3,3,0,0,0,2,0,0,1,0,2,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch2
481,9132,12,0,0,2,3,0,3,1,0,0,1,3,1,2,0,2,0,0,0,0,10,0,0,3,1,0,2,1,0,0,2,1,1,3,0,2,0,0,0,0,3,0,0,1,2,0,3,1,0,0,1,1,2,1,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch2
481,9133,13,1,1,0,0,0,3,0,1,1,0,3,0,1,0,0,0,3,1,0,6,3,2,0,0,0,2,0,1,4,0,1,0,1,0,0,0,3,1,0,10,1,1,0,0,0,3,0,2,2,0,3,0,3,0,0,0,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch2
481,9134,14,3,0,0,0,2,0,3,1,4,2,0,2,0,0,0,0,0,1,2,11,2,0,0,0,2,0,2,1,4,1,0,2,0,0,0,0,0,1,2,10,1,0,0,0,2,0,2,2,1,2,0,1,0,0,0,0,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch4
481,9135,15,0,1,1,4,0,0,0,0,0,0,0,2,0,2,3,1,2,3,0,9,0,2,3,6,0,0,0,0,0,0,0,2,0,1,2,3,2,2,0,8,0,1,5,2,0,0,0,0,0,0,0,1,0,2,3,1,2,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch1
481,9136,16,1,1,0,1,1,0,0,0,4,2,0,0,3,1,0,0,1,0,0,11,2,2,0,1,1,0,0,0,2,1,0,0,3,1,0,0,2,0,0,12,1,2,0,2,2,0,0,0,3,1,0,0,3,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch3
481,9137,17,0,1,1,0,0,2,1,2,0,0,1,0,0,0,3,4,0,0,1,4,0,1,4,0,0,2,2,1,0,0,2,0,0,0,3,3,0,0,1,3,0,2,3,0,0,3,1,2,0,0,3,0,0,0,2,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch2
481,9138,18,2,0,1,2,0,0,0,0,3,0,1,0,0,3,0,1,0,2,1,4,1,0,1,5,0,0,0,0,2,0,1,0,0,3,0,1,0,2,1,11,2,0,3,1,0,0,0,0,1,0,2,0,0,3,0,1,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch3
481,9139,19,0,0,0,0,1,3,0,2,0,1,0,1,4,0,2,4,3,0,0,12,0,0,0,0,2,2,0,1,0,2,0,1,3,0,2,3,3,0,0,5,0,0,0,0,2,3,0,2,0,2,0,2,2,0,2,2,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Car,2,2002,3,Over 400 Miles,9,500,10% To 20%,2,15,Female,1,Under 30,1,20,College Graduate (4 Years),1,SE,3,Urban/City,3,"$30,000 to $39,999",2,36000,Ch2
482,9140,1,0,0,1,5,0,0,0,1,0,2,0,2,1,0,3,3,0,1,0,8,0,0,2,1,0,0,0,1,0,2,0,1,3,0,2,1,0,2,0,9,0,0,3,4,0,0,0,2,0,1,0,2,2,0,2,1,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Midsize Car,2,2005,6,151 To 200 Miles,4,200,21% To 30%,3,30,Male,2,30 To 39,2,34,Postgraduate College,4,NE,2,Urban/City,3,"$30,000 to $39,999",2,35000,Ch1
482,9141,2,2,0,0,0,2,3,3,0,1,0,1,0,0,3,0,0,2,0,2,4,3,0,0,0,1,1,3,0,3,0,1,0,0,2,0,0,3,0,1,12,3,0,0,0,1,1,3,0,3,0,1,0,0,1,0,0,3,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Midsize Car,2,2005,6,151 To 200 Miles,4,200,21% To 30%,3,30,Male,2,30 To 39,2,34,Postgraduate College,4,NE,2,Urban/City,3,"$30,000 to $39,999",2,35000,Ch1
482,9142,3,3,2,0,2,1,0,0,0,3,0,0,1,0,0,1,0,2,2,0,2,2,2,0,1,1,0,0,0,1,0,0,2,0,0,3,0,4,1,0,11,1,1,0,5,2,0,0,0,4,0,0,1,0,0,3,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Car,2,2005,6,151 To 200 Miles,4,200,21% To 30%,3,30,Male,2,30 To 39,2,34,Postgraduate College,4,NE,2,Urban/City,3,"$30,000 to $39,999",2,35000,Ch3
482,9143,4,0,2,1,0,0,1,3,0,0,1,1,0,4,0,0,4,0,0,1,8,0,1,4,0,0,3,1,0,0,1,1,0,4,0,0,1,0,0,2,6,0,1,3,0,0,1,3,0,0,2,3,0,1,0,0,3,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Midsize Car,2,2005,6,151 To 200 Miles,4,200,21% To 30%,3,30,Male,2,30 To 39,2,34,Postgraduate College,4,NE,2,Urban/City,3,"$30,000 to $39,999",2,35000,Ch4
482,9144,5,2,1,0,3,0,2,0,1,0,1,0,0,0,1,0,0,0,2,2,4,1,1,0,6,0,1,0,2,0,2,0,0,0,3,0,0,0,1,1,5,1,2,0,6,0,3,0,2,0,2,0,0,0,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Car,2,2005,6,151 To 200 Miles,4,200,21% To 30%,3,30,Male,2,30 To 39,2,34,Postgraduate College,4,NE,2,Urban/City,3,"$30,000 to $39,999",2,35000,Ch2
482,9145,6,0,0,0,0,2,0,0,1,4,0,3,0,4,2,2,1,2,0,0,12,0,0,0,0,1,0,0,1,1,0,1,0,1,1,3,4,4,0,0,9,0,0,0,0,2,0,0,1,1,0,1,0,1,2,2,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Midsize Car,2,2005,6,151 To 200 Miles,4,200,21% To 30%,3,30,Male,2,30 To 39,2,34,Postgraduate College,4,NE,2,Urban/City,3,"$30,000 to $39,999",2,35000,Ch3
482,9146,7,0,0,2,6,1,0,1,0,2,0,0,1,0,3,0,4,0,0,2,8,0,0,1,3,2,0,1,0,3,0,0,1,0,2,0,4,0,0,2,11,0,0,2,1,2,0,1,0,3,0,0,1,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Midsize Car,2,2005,6,151 To 200 Miles,4,200,21% To 30%,3,30,Male,2,30 To 39,2,34,Postgraduate College,4,NE,2,Urban/City,3,"$30,000 to $39,999",2,35000,Ch2
482,9147,8,0,2,3,0,0,3,1,0,0,0,1,1,0,0,3,0,4,3,0,5,0,2,4,0,0,1,1,0,0,0,2,2,0,0,3,0,2,3,0,3,0,1,2,0,0,3,3,0,0,0,2,1,0,0,3,0,1,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Midsize Car,2,2005,6,151 To 200 Miles,4,200,21% To 30%,3,30,Male,2,30 To 39,2,34,Postgraduate College,4,NE,2,Urban/City,3,"$30,000 to $39,999",2,35000,Ch1
