sentiment,tweet
2,"A dose of reality via @slate: ""The Google self-driving car may never actually happen"" http://t.co/U2R212aYgC"
2,Lee Gomes’ take (down) on the Google car: May not happen: http://t.co/RlDapFvyhU In his or my lifetime…
2,@google your self-driving car pulled in front of me slammed on its brakes & then turned on its hazard signals on 101 & Shoreline. Plz fix.
2,But seriously @googlemaps @google you have self driving cars but offer this as an alt route? #WhatLogic http://t.co/cuxMROAcQo
2,Elevator pitch to Google: a self driving car bomb.
2,Google's rumored ride-share service should terrify @Uber http://t.co/yO0gtZHABz via @voxdotcom <-- what's terrifying are self driving cars.
2,@MchaleNoah too bad you wrecked your imaginary Google car today
2,@TimHarford @Slate Self-driving cars will not solve transportation problems in our lifetime. We need to focus on walkability density.
2,"“Self driving cars to cars are the grandma shoes to high heels."" -Madison “Wolf"" Oleson. 8:47am 10/26/14"
2,Ordered @zeynep an Uber yesterday. Showed her the car moving on map. Her reaction was Uber + self-driving cars will be used for car bombs.
2,How many choices r we willing 2 hand off machines? -> Self-driving car advocates tangle with messy morality http://t.co/JSHla068D0 via @CNET
2,Self-Driving Cars Could Steal The Last Of Your Free Time http://t.co/hxnjniwapo
2,"Re: self-driving cars I think of Jurassic Park: ""so preoccupied with whether or not they could they didn't stop to think if they should."""
2,I hope CNN examines impact of self-driving cars beyond the golly gee whiz. Insurance liability traffic laws integration. @MorganSpurlock
2,I love my self-driving car and by self I mean me.
2,Who is asking for self-driving vehicles? Is this THE priority? There's nothing more important than this? #Google #Apple
2,".@SeinfeldToday Jerry gets into an accident with a self-driving car and disputes liability. ""You can't fight these things! They're robots!"""
2,“@shellypalmer: Did Apple Design a Self-Driving Car? An Investigation http://t.co/d3m1R81SU2”. I hope Siri isn't driving. I'll take the bus
2,OH: “My whole problem with self-driving cars is that I’m not going to sit in a car that only goes 65 mph.”
2,Four items standing in the way of self-driving cars becoming a reality: http://t.co/1sFptqKrId
2,Listening to pitch on Iowa becoming 1st state to implement self driving cars. Lots of public education needed.
2,"@WSJD @CynthiaLive @daiwaka A company w/ way too much cash & faltering vision. Self-driving cars. ""Sitting is the new cancer"" indeed!"
2,I don't want a self-driving car I love driving. Let's build something to override human stupidity so we can avoid most of car collisions.
2,Getting spooked by this whole self driving cars and AI convo w/ @petecashmore #SMWNYC #smwmashable
2,"Hmm. “@CNET: Nokia knocks net neutrality: self-driving cars ""won't get the service you need"" http://t.co/9axkYttaeW http://t.co/GnrfUg3Jv0”"
2,Am I the only one who actually LIKES going on a quiet afternoon drive?  You can keep your self-driving car
2,The army of robot cars will eventually rise up and take over.
2,As long as I don't have to get one! RT Ann Arbor Could Get Driverless Vehicles by 2021
2,I don't see how self-driving cars will be safe for pedestrians & cyclists
2,The bandwidth needed for all those #driverless cars in a traffic jam will be a nighmare. Tech infrastructure isn't there.
2,keep the big brother stuff off the streets; just say no to self-driving cars
2,"If the computer in a self driving car fails, would it just plow through pedestrians?"
2,Self-driving car tech is going to be totally unaffordable. Who has $$$ for a supercomputer?
2,Creeps me out the the Google car does not have a driver. weird
2,Vehicles with no driver scare me. How could they possibly work???
1,Driverless cars are not worth the risk.  Don't want to be on the highway when the server crashes #SadMacFace #BlueScreenofDeath
1,"There is an acceptable level of risk with all new technology, but the reality that people will die in autonomous car is hard to accept #sxsw"
1,stupid autonomous car  if you can drive yourself you should be able to write a damn research paper on yourself too
1,Google's self-driving car still has many flaws http://t.co/qgqe2JoYMD via @sharethis @google #Autonomous  #Robots
1,"Driverless car slams into AZ home inches from sleeping kids: According to a police report, a truck smashed into a... http://t.co/8ibfetj9dS"
1,@WSJ The idiot who would ride in a driverless car! #tolazytodrive #hireadriver
1,MT Exactly! ScareTactic 1st child hit by driverless car? How about fewer children hit by drivers today? #RiseOfTheMachines
1,Oh yay...I can't wait to get rear ended by one of Google's driverless cars.....who will I sue???? http://t.co/glUJ68aD0J
1,"Driverless cars!?!?!?!?, I don't think so!! What about all of the rest of crazed &amp; drunk drivers on the road in our society today "
1,"I look at Google's driverless cars and I think, the perfect terrorist bombing weapon."
1, Who the hell would want a driverless car. I love to drive I would.
1,"Driverless cars seem way overhyped given the infrastructure challenges, pilotless planes seem much more doable and needed."
1,I dont want either! RT @clayhebert: We might get pilotless planes before driverless cars - http://t.co/y4YOxaqI
1,100% against  driverless car. #cbs
1,"So google has a driver-less car? They can take the steering wheel away from my cold, dead hands before i buy one."
1,"@drgitlin yes, I just meant in the sense that people on it aren't driving. We don't need f'n driverless passenger cars."
1,@littleben2009 no way would I put my trust in a driverless car. That's were they would lose people.
1,@google watched the video now that I'm home from work. WTF. I thought we were getting a driverless car not some Orwellian Big Brother shit.
1,Good. I still won't even do self check-out RT @techreview Driverless Cars Are Further Away Than You Think http://t.co/3bIsL2mK7s
1,"oh hell no, i know enough about computers to not trust a driverless car"
1,"""Driver-less cars could be potentially lethal"" - news ticker.   Yeah I mean I would think so too..."
1,Aren't they already? @Techmeme: FBI warns driverless cars could be used as 'lethal weapons' �
1,"Thanks for share. Driverless cars won't make us thinner, healthier, happier @transitfok: Driverless cars and sprawl "
1,"Also, cars with drivers @transsafe: FBI warns driverless cars could be used as 'lethal weapons' @BerkeleyITS @tsrcits http://t.co/Qd9UrEImqq"
1,"Driverless cars are terrible. How can anyone be a fan of them. I mean, c'mon!!!"
1,Driverless cars. DUMBEST F..ING Idea I have ever heard of.
1,"Google driver-less car is not viable , insurance companies would have no part of it."
1,"#Durham Driverless car causes crash in NC, two people injured - http://t.co/Oz48xG2bX4 http://t.co/sgdLDH1PJF #dur @DurhamNC_"
1,CAR WARS - Action/Sci-Fi - Drew Goddard - 'In the future driverless cars become sentient and turn on the human race'.  #blackoutlist2013
1,"8:28 AM - The driverless cars take us to the wrong spot. @DustyEyesSEM says, ""Damn Robots."" I agree. We board a bus. #DelucchiDoesGoogle"
1,Driverless cars ? What's the point ?
1,Driverless cars?!! Wth!i honestly don't think that's a good idea..
1,Google developing a driverless car??? da facckk?!
1,Driverless Cars: Now Street-Legal in California ... a good reason to leave CA... no one is behind the wheel http://t.co/1keEMOpH
1,being systematically run over by driverless cars.
1,@cnni Driverless truck?! Perfect 'car (((Bomb))). I'll take 2 4 AIPC rats nest in Hymie town &amp; DC.
1,"If Google's self-driving car is the future, I don't want to be a part of it. #savethemanuals"
1,@barrier_trio i like to piss ppl off by comparing things like Google Car to robber barons throwing silver dollars from their office windows
1,The Google car must be stopped.
1,Google car just drove by.... Hopefully they got me flipping them off!
1,Sadie hates the google car. ðŸ˜‚
1,"If you think people dislike Google Buses and Google Glasses, just wait till a Google Self Driving car causes children to die in a crash."
1,"Breaking: Microsoft Develops Self-Driving Car to Compete With Google, Death toll still rising as authorities struggle to contain destruction"
1,I think I just saw a Google self-driving car (Lexus RX)  in an accident on San Antonio on ramp to 101. A car was overturned.
1," Smart car for sure.@USATODAY: Google car goes wrong way on a one-way, crashes B2676"
1,It begins. RT @newsycombinator: Google car crashes going wrong way on one way street http://t.co/7oW2w886Ee
1,Another retarded self-driving google car holding up traffic in the fast lane.  Wtf google?!?
1,"""Google self driving car"" wtf, I would not trust that"
1," The real reason Google's self-driving car doesn't have controls @google, please give up on this idea!"
1,I'm putting myself down AGAINST the self driving car.
1,"@stshank self driving cars is a Horrible idea, a roomba dose not work right all the time why do we think a car that could kill people would"
1,Self driving cars are a wasteful absurdity with no idea of the real #jtbd   We might as well go back to horse and buggy.
